,class,family,key,kingdom,locality,month,order,phylum,scientificname,taxonkey,year,adultos_excentos_no_residentes_2011,adultos_excentos_no_residentes_2012,adultos_excentos_no_residentes_2013,adultos_excentos_no_residentes_2014,adultos_nacionales_2011,adultos_nacionales_2012,adultos_nacionales_2013,adultos_nacionales_2014,adultos_residentes_2011,adultos_residentes_2012,adultos_residentes_2013,adultos_residentes_2014,direccion_territorial,extranjeros_2011,extranjeros_2012,extranjeros_2013,extranjeros_2014,extranjeros_residentes_2011,extranjeros_residentes_2012,extranjeros_residentes_2013,extranjeros_residentes_2014,mes,ninos_excentos_no_residentes_2011,ninos_excentos_no_residentes_2012,ninos_excentos_no_residentes_2013,ninos_excentos_no_residentes_2014,ninos_residentes_2011,ninos_residentes_2012,ninos_residentes_2013,ninos_residentes_2014,ninos_y_estudiantes_2011,ninos_y_estudiantes_2012,ninos_y_estudiantes_2013,ninos_y_estudiantes_2014,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014
6126,JUNGERMANNIOPSIDA,PLAGIOCHILACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,JUNGERMANNIALES,MARCHANTIOPHYTA,PLAGIOCHILA DISTINCTIFOLIA LINDENB.,8024896,2001.0,0,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0
6127,JUNGERMANNIOPSIDA,PLAGIOCHILACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,JUNGERMANNIALES,MARCHANTIOPHYTA,PLAGIOCHILA DISTINCTIFOLIA LINDENB.,8024896,2001.0,0,0,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0
6128,JUNGERMANNIOPSIDA,PLAGIOCHILACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,JUNGERMANNIALES,MARCHANTIOPHYTA,PLAGIOCHILA DISTINCTIFOLIA LINDENB.,8024896,2001.0,0,1,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2
6129,JUNGERMANNIOPSIDA,PLAGIOCHILACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,JUNGERMANNIALES,MARCHANTIOPHYTA,PLAGIOCHILA DISTINCTIFOLIA LINDENB.,8024896,2001.0,0,0,1,1,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,1
6130,JUNGERMANNIOPSIDA,PLAGIOCHILACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,JUNGERMANNIALES,MARCHANTIOPHYTA,PLAGIOCHILA DISTINCTIFOLIA LINDENB.,8024896,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0
6131,JUNGERMANNIOPSIDA,PLAGIOCHILACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,JUNGERMANNIALES,MARCHANTIOPHYTA,PLAGIOCHILA DISTINCTIFOLIA LINDENB.,8024896,2001.0,1,0,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2
6132,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,1,1,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,2
6133,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,0,1,2,1,2,1,1,0
6134,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,1,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,0
6135,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,0,0,1,1,1,0,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,1,1,1,2,1,2,2,2,0
6136,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,1,1,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6137,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,1,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6138,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0
6139,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,0,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0
6140,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,1,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2
6141,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,0,1,1,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,1
6142,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0
6143,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM FULGENS BRIDEL, 1827",2673668,2001.0,1,0,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2
6144,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,1,1,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,2
6145,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,0,1,2,1,2,1,1,0
6146,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,1,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,0
6147,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,0,0,1,1,1,0,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,1,1,1,2,1,2,2,2,0
6148,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,1,1,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6149,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,1,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6150,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0
6151,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,0,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0
6152,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,1,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2
6153,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,0,1,1,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,1
6154,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0
6155,BRYOPSIDA,PHYLLOGONIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,HYPNALES,BRYOPHYTA,"PHYLLOGONIUM VISCOSUM MITTEN, 1869",2673666,2001.0,1,0,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2
6156,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,1,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,2
6157,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,0,1,2,1,2,1,1,0
6158,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,0
6159,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,0,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,1,1,1,2,1,2,2,2,0
6160,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,1,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6161,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6162,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0
6163,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0
6164,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2
6165,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,1,1,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,1
6166,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0
6167,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,0,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2
6168,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,1,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,2
6169,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,0,1,2,1,2,1,1,0
6170,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,0
6171,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,0,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,1,1,1,2,1,2,2,2,0
6172,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,1,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6173,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6174,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0
6175,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0
6176,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2
6177,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,1,1,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,1
6178,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0
6179,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,0,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2
6180,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,1,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,2
6181,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,0,1,2,1,2,1,1,0
6182,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,0
6183,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,0,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,1,1,1,2,1,2,2,2,0
6184,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,1,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6185,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,2,2,0
6186,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,1,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0
6187,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,0,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0
6188,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2
6189,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,1,1,1,1,1,0,0,0,0,0, ANDES OCCIDENTALES,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,1
6190,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,0,0,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0
6191,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,1,0,0,1,1,1,1,1,0,0,1,0, ANDES OCCIDENTALES,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2
6192,BRYOPSIDA,BARTRAMIACEAE,GUACHAROS,PLANTAE,GUACHAROS,11.0,BRYALES,BRYOPHYTA,"PHILONOTIS SPHAEROCARPA BRIDEL, 1827",2676119,2001.0,0,1,1,1,1,1,1,1,0,0,0,0, ANDES OCCIDENTALES,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,2
